PQ,Wat1,Wat2,Wat3,year,month,index
113399.648565,315.628832164,13.3652727506,37.4316270788,2017,11,1965
122064.151065,320.687321341,18.6902921474,43.3206979252,2017,11,1966
116150.02249,324.738940395,12.2841883825,49.8049946081,2017,11,1967
119083.237898,205.590523038,13.628811025,43.2495552761,2017,11,1968
115873.603895,317.940494503,14.4427702365,49.8183741423,2017,11,1969
116347.342571,329.077802544,16.9614826083,43.2857175634,2017,11,1970
116263.891939,331.154185605,16.6127636076,41.6357086808,2017,11,1971
119147.882408,301.970188547,14.1240266268,52.2694422498,2017,11,1972
118238.385976,336.049095054,13.6342346816,43.3478939891,2017,11,1973
115195.617942,291.615601109,14.37858744,42.0371174914,2017,11,1974
119041.613005,183.486317679,18.8481359113,46.1176298865,2017,11,1975
115772.413588,189.908793688,13.875232013,45.2231582308,2017,11,1976
114689.447311,263.190683105,12.7884758341,44.2749317481,2017,11,1977
119218.750532,257.668105414,17.863188047,53.3128507511,2017,11,1978
119442.406388,266.652026141,14.010526033,40.6590441246,2017,11,1979
117538.778592,295.584063137,12.6574171776,46.7665704485,2017,11,1980
116019.502746,302.637412346,13.7478458737,43.513178505,2017,11,1981
112309.247883,224.694820336,17.8415360966,53.3497602622,2017,11,1982
114085.012778,179.228847759,12.0552315433,34.3019526445,2017,11,1983
113707.039084,195.421738504,11.4636312103,52.5873802002,2017,11,1984
111218.837435,254.166152563,13.9575487662,39.2150024162,2017,11,1985
116795.885758,243.507387418,16.6090304692,41.4745386084,2017,11,1986
109228.939518,313.512522891,14.2318863521,44.9980668085,2017,11,1987
107724.067144,227.516208151,13.2231456255,41.1641194569,2017,11,1988
112378.667429,192.119929213,14.7171081657,43.3425575277,2017,11,1989
106750.166557,248.894204056,15.7953310238,40.456020769,2017,11,1990
110539.704419,321.735415429,11.4646958137,41.6334614116,2017,11,1991
112025.614213,244.418379825,11.5655588921,43.8494405171,2017,11,1992
108138.072424,184.223810752,12.4206788338,41.5814308995,2017,11,1993
109828.131447,114.070714197,20.2386184076,39.4220309769,2017,11,1994
111144.282781,210.713083383,13.8269234582,39.6043533719,2017,11,1995
109954.831416,244.508306398,12.9010956676,47.4038207832,2017,11,1996
107481.28471,205.602827764,12.9342322303,35.9055639688,2017,11,1997
111450.349861,252.362773449,16.9587903658,41.8637830513,2017,11,1998
106854.99973,336.98099345,11.8619669829,41.9679645975,2017,11,1999
112366.254436,314.281092842,12.0226436456,42.0706657441,2017,11,2000
104333.55153,200.734523962,12.4510819498,46.1149534084,2017,11,2001
110434.422305,314.291572058,16.8591180324,41.4417470053,2017,11,2002
110079.295488,350.650233645,17.4092739516,41.6044564576,2017,11,2003
112378.193118,350.361722271,12.8794139365,46.2164697217,2017,11,2004
107958.192654,350.38985476,12.4011059144,41.9499153481,2017,11,2005
108200.121014,350.357787235,11.8330743303,44.2647227366,2017,11,2006
105966.897411,350.395631379,17.1236241111,41.9029728839,2017,11,2007
110819.160103,350.465334589,12.793790486,41.9101294846,2017,11,2008
107242.658985,350.63094046,12.6953644334,42.0007051948,2017,11,2009
109767.394566,351.451267929,14.3221300535,42.0152474098,2017,11,2010
105064.753902,351.84406644,14.6321840832,42.0191262949,2017,11,2011
112394.629441,351.381010726,17.4063499815,48.5881628609,2017,11,2012
108062.627189,351.051723934,12.4516544418,35.4363590762,2017,11,2013
113469.491266,351.037403431,13.3003807908,41.6622945587,2017,11,2014
107157.808072,351.187992849,11.3351956298,45.9327609807,2017,11,2015
107508.681947,351.240623786,17.7787911572,42.289720186,2017,11,2016
104913.641317,351.079929099,13.2419959789,35.8591108245,2017,11,2017
111019.402129,348.978604421,12.9072527778,39.8726209629,2017,11,2018
105012.149609,340.025165274,12.7042519008,41.5740540113,2017,11,2019
106420.213125,340.035051017,16.9480278971,35.854458345,2017,11,2020
104019.12707,342.776203976,14.3267512063,42.0143134187,2017,11,2021
108867.118246,340.487301425,12.4349463017,42.0326883136,2017,11,2022
110562.505347,341.574874642,11.65354981,42.1568316937,2017,11,2023
107626.271034,351.090633396,15.3104240217,40.0124099514,2017,11,2024
104458.108107,347.930404927,16.0347355372,41.8200107359,2017,11,2025
106879.492944,339.688074808,12.3439709661,37.5021856639,2017,11,2026
97709.5552814,339.613439386,12.6898830751,41.8142190801,2017,11,2027
102444.900294,339.66677376,12.6076222924,41.8352212719,2017,11,2028
106912.26826,339.741206694,19.3027610075,38.275581396,2017,11,2029
106743.588203,339.849724472,12.5163776968,42.1963137658,2017,11,2030
106866.197966,339.735563028,11.6767700536,45.8561662789,2017,11,2031
110027.645052,339.67852224,13.0974281858,44.2677294098,2017,11,2032
108099.019959,339.720832912,16.5354251367,38.3521414588,2017,11,2033
107476.591544,339.84361046,13.9854183357,45.8814691843,2017,11,2034
108916.783291,339.841415391,12.5660709727,38.144208834,2017,11,2035
109057.940816,340.399385464,12.6981549562,42.0159185679,2017,11,2036
109960.247079,340.692983506,16.0078698131,51.7319763238,2017,11,2037
105969.394064,340.492905526,14.9387626231,33.2065531264,2017,11,2038
103023.352651,292.375057543,12.8970277299,41.5302103301,2017,11,2039
112827.02493,277.103946422,11.6313364088,45.456869973,2017,11,2040
103875.917027,277.261122123,14.8778634084,43.9464005833,2017,11,2041
107481.640058,276.706070986,15.5612934172,35.7498956103,2017,11,2042
109147.4594,276.428875558,12.602042216,41.6359945045,2017,11,2043
108212.39499,276.89377474,12.5515773792,46.0443148391,2017,11,2044
107422.623531,276.681676252,15.7562051004,41.1459613824,2017,11,2045
109069.814826,232.989551821,17.1875519101,40.5893386368,2017,11,2046
108227.128282,94.0691185532,11.5288313546,40.0884679659,2017,11,2047
109206.772295,94.7984427733,11.4976078182,39.4377736648,2017,11,2048
109367.460364,97.0461599325,12.0494162127,43.1800648377,2017,11,2049
111168.871408,229.603631096,18.6568950631,37.137240508,2017,11,2050
113083.910765,179.14913237,12.945872834,38.9851109715,2017,11,2051
116765.384341,280.921360702,13.9485365642,42.986181605,2017,11,2052
115654.681832,142.703193357,13.2579689321,41.3906822988,2017,11,2053
113274.550342,138.802698053,17.357374879,37.0832217783,2017,11,2054
105403.873449,149.568825972,20.3005334728,37.2887723206,2017,11,2055
104290.363887,242.480553116,14.5789344971,43.332748605,2017,11,2056
105066.053962,231.810257916,15.0001829348,44.0951061101,2017,11,2057
111043.143144,240.693608707,17.854829598,42.1733834643,2017,11,2058
110964.249443,193.62247022,18.8835643592,43.8287846033,2017,11,2059
111383.029152,258.423602128,14.9326018633,41.3890966349,2017,11,2060
111983.944559,267.93492456,14.4352076713,41.5020685605,2017,11,2061
117656.629916,167.825976071,13.0400681418,41.4903515421,2017,11,2062
112278.899532,280.984323684,18.3695389605,35.4750829256,2017,11,2063
109950.151926,218.171669937,12.6678138945,43.0705587087,2017,11,2064
105483.163763,278.829668616,12.4516833642,45.4464480027,2017,11,2065
112439.898983,99.085496658,13.5796793515,34.9907776986,2017,11,2066
106151.906989,84.6108266071,16.9357869477,39.2130310293,2017,11,2067
110153.598062,258.578583389,18.3141652641,36.8937199671,2017,11,2068
103240.260832,292.63779484,12.9320740327,41.0252808399,2017,11,2069
107346.52966,226.258297429,12.422023645,37.3654693835,2017,11,2070
106274.301359,348.595892682,12.4156551068,41.5178553483,2017,11,2071
106870.448706,173.647875364,18.8927613595,41.5248706074,2017,11,2072
102910.30718,343.992347805,14.1044147915,35.3902785847,2017,11,2073
106201.933316,121.424807628,14.6495025885,41.581367187,2017,11,2074
108205.74747,274.01067801,15.1409057208,41.6381614102,2017,11,2075
107203.068166,295.26140005,15.8905989356,37.5198590372,2017,11,2076
99695.5068742,144.518629353,15.8142753113,41.4778469432,2017,11,2077
108705.922427,173.958528772,12.56995712,39.2593333605,2017,11,2078
101247.97998,225.586109417,12.3459482651,41.074337358,2017,11,2079
103935.718254,113.819139612,13.5600385127,40.887579428,2017,11,2080
102091.092639,226.318431622,19.4245477281,37.0523574142,2017,11,2081
99061.2126244,271.603911462,14.8949966722,41.3678884816,2017,11,2082
96861.856412,254.945083678,14.2985153011,35.2200693638,2017,11,2083
101964.317441,166.266260301,13.27777146,41.2855463677,2017,11,2084
100862.472017,342.593725812,15.360317736,35.5708338044,2017,11,2085
98523.9922674,261.913412785,15.4024648865,36.6192832546,2017,11,2086
98124.1312653,113.357552192,12.4336187061,40.9668917736,2017,11,2087
98487.3412878,113.099885932,13.2542952723,40.9919725039,2017,11,2088
94767.5776592,113.243780834,13.5440458717,33.6238950022,2017,11,2089
95510.8955777,114.163260138,21.6571952009,38.5037852201,2017,11,2090
92405.2869813,254.640572264,14.3506092366,37.1297124695,2017,11,2091
99490.553315,311.549860598,13.4585961537,40.9875964642,2017,11,2092
96892.0355955,114.038277229,12.3173299151,35.4048878508,2017,11,2093
100212.992615,237.040742268,15.2700579211,41.3243945688,2017,11,2094
99650.5377832,242.518485771,15.5306735623,39.9456808135,2017,11,2095
97288.9212478,207.211732503,13.0774927518,36.7399947688,2017,11,2096
99819.0137351,288.525205815,13.3515406815,36.4059832886,2017,11,2097
105233.719389,344.599537461,14.8391551553,37.7284149293,2017,11,2098
97414.2097247,347.122456012,20.1569820659,45.5638002702,2017,11,2099
99834.7748632,317.566132947,13.7845924137,32.9367748925,2017,11,2100
94862.3146361,287.979428904,12.5227446516,41.0143528961,2017,11,2101
98366.1140149,336.558100032,12.391780955,41.0342224299,2017,11,2102
103415.63255,358.33962614,14.1109393659,33.1907762749,2017,11,2103
100562.334284,270.832367635,16.9501544968,41.4593878946,2017,11,2104
96263.2385907,276.797110644,13.6740127144,37.3647098483,2017,11,2105
103716.035391,314.067429543,15.5423520379,37.0905923687,2017,11,2106
99817.2941067,281.481578052,13.9045401057,41.5984820363,2017,11,2107
101407.433777,178.361298921,18.1245098666,35.2379683737,2017,11,2108
102664.343484,309.679775071,14.1501699907,41.4817178615,2017,11,2109
97390.5728828,113.314510176,12.5378665041,45.0783108186,2017,11,2110
101163.147834,287.246266061,12.2250683229,34.127017781,2017,11,2111
101870.065501,128.871970624,15.4727320661,39.7079932561,2017,11,2112
102212.025317,235.468756723,17.3333314289,39.6857771216,2017,11,2113
97364.2701763,113.196232109,14.998241648,35.5651468,2017,11,2114
105837.707235,262.647007213,13.4834777136,41.6037348954,2017,11,2115
98621.0742741,225.722187706,12.9125293315,39.1929571819,2017,11,2116
99948.5973972,245.288543618,18.1822838003,37.4070318273,2017,11,2117
94146.4803971,358.806956835,12.7844728212,35.6490683308,2017,11,2118
97466.2937718,273.883828246,13.1469536954,41.6602593181,2017,11,2119
90964.1100022,113.395371152,13.7548075957,35.5829172124,2017,11,2120
94298.0340991,113.270386535,17.7527395847,41.5573542594,2017,11,2121
100823.991854,113.147610421,17.7052660027,37.3308782082,2017,11,2122
97725.2447841,113.194750736,12.9880839766,37.8531063146,2017,11,2123
102667.916941,153.066492706,12.4792649898,39.7060927915,2017,11,2124
102342.148711,214.087495509,12.2885595813,35.5348645712,2017,11,2125
100645.564873,259.432380419,17.0033677546,41.1811682752,2017,11,2126
99067.3947593,349.758504732,15.0284039412,35.8366063152,2017,11,2127
97519.2620608,355.343474349,14.4484263818,39.5219593493,2017,11,2128
101233.534089,358.708607489,14.8119472669,35.4683382606,2017,11,2129
98415.378631,365.80501776,14.3280017901,45.6126861131,2017,11,2130
97840.3762983,281.011014703,17.8695871414,33.870879374,2017,11,2131
100260.786699,148.03495242,12.3046277683,41.8562812308,2017,11,2132
100841.237618,304.052990145,12.2849792577,39.9166500438,2017,11,2133
97607.3474673,329.664596726,12.6776640984,33.6577191239,2017,11,2134
103630.155067,198.479411999,17.5511439333,43.7884455943,2017,11,2135
98592.9714948,284.581184001,17.0783260506,35.5727793739,2017,11,2136
97647.7777282,225.620534335,13.8434244675,41.2829470173,2017,11,2137
100604.792027,213.932031229,13.1174819401,41.1836392852,2017,11,2138
100478.545399,136.481202169,12.7960543666,33.5757631603,2017,11,2139
98322.5192494,278.68806747,17.9520573601,41.9274002813,2017,11,2140
97293.0247048,291.472465303,13.240856002,35.5159015729,2017,11,2141
95371.1466017,113.068801297,13.3308374981,41.119844061,2017,11,2142
91955.1613307,329.492928996,14.4930027465,36.2433999002,2017,11,2143
102652.822279,287.678367445,17.7794471854,40.3298827167,2017,11,2144
99243.128846,127.322010484,15.1803215633,35.3505245622,2017,11,2145
98575.6071401,236.157835034,12.3949859944,36.5955137925,2017,11,2146
103243.16468,304.927983155,12.2159806524,38.7813978474,2017,11,2147
99098.0907543,235.957174545,13.1044084348,35.2070457171,2017,11,2148
98395.9830735,113.141846596,19.2637955008,38.8890332308,2017,11,2149
101026.717896,164.639030766,13.4856171119,37.1182102162,2017,11,2150
97309.9570068,253.549004447,14.1644543085,39.2025076458,2017,11,2151
99372.603944,269.899045844,14.123707209,32.9150250257,2017,11,2152
101216.861427,195.289496447,14.703381479,40.9197294902,2017,11,2153
97295.0838427,113.931250771,16.443841074,31.0277151172,2017,11,2154
100124.581653,290.776770861,12.6217815139,52.8039241618,2017,11,2155
97310.1365607,309.219068304,13.5357634337,29.0568993917,2017,11,2156
99332.8698085,289.832344958,13.2945798101,40.6236200937,2017,11,2157
96172.8703526,273.990576523,18.8140344092,40.5588719797,2017,11,2158
100112.543668,320.072520706,14.0481882816,40.6102477669,2017,11,2159
98230.181955,346.010669256,13.9388956079,35.1728470623,2017,11,2160
102934.868851,302.664588595,13.1184827495,40.7152675329,2017,11,2161
95875.0568768,255.198614656,13.9746773892,41.0199358178,2017,11,2162
99430.8136435,181.466606139,17.5208895548,46.9507805065,2017,11,2163
97070.6471995,112.77982777,13.5138592793,34.8013206014,2017,11,2164
101753.754046,328.532486436,13.4740752392,39.4717795382,2017,11,2165
99618.2199962,318.682097063,13.4981223296,41.0792043345,2017,11,2166
103069.096772,112.751505776,16.979447889,46.9492078384,2017,11,2167
96307.8485115,315.054569322,15.082479946,35.0005982321,2017,11,2168
102111.901055,149.70116345,14.2156488525,46.8072823514,2017,11,2169
109728.343548,349.511472172,12.6424325172,41.2838486593,2017,11,2170
97198.4572153,258.014516614,14.4895028205,52.822267192,2017,11,2171
100750.750823,160.235639856,18.6613438023,40.4325770911,2017,11,2172
97906.7143665,257.493068034,13.5523484797,41.5244183853,2017,11,2173
97341.2781257,272.475653178,13.3010788824,49.4543062629,2017,11,2174
92164.1959397,169.643470885,12.3582338503,43.3531364736,2017,11,2175
103477.849973,221.993616337,18.3069754582,45.6945414631,2017,11,2176
99692.3588032,219.824616175,14.583583016,47.8281318265,2017,11,2177
102904.915473,175.382377475,13.5112631863,51.5959441607,2017,11,2178
106782.467634,241.358055541,13.562658659,43.9630095775,2017,11,2179
100169.210512,247.168974402,15.9637639997,42.0024850932,2017,11,2180
100632.929404,112.661775495,17.2304478136,50.1502564341,2017,11,2181
105121.428568,115.331809002,12.6457888665,45.5281455693,2017,11,2182
99058.0934486,268.34996665,13.9124518309,43.453559199,2017,11,2183
102545.925125,112.936917096,13.374551818,41.5971866292,2017,11,2184
102527.794283,113.82290033,19.6348907736,41.3333219191,2017,11,2185
100282.169137,255.241631491,13.3415835943,37.2016842488,2017,11,2186
101844.451973,227.65017,13.7434650501,41.4236475627,2017,11,2187
104933.234237,187.848554974,13.3298217252,41.5398852703,2017,11,2188
102179.896844,285.617593845,17.9317296056,47.9054595412,2017,11,2189
106233.462294,274.415565771,14.7116196733,41.4504760718,2017,11,2190
103606.074693,275.087526614,14.1428528724,48.1995599413,2017,11,2191
104850.160102,281.190527703,13.1699556117,46.3348033612,2017,11,2192
100758.172719,266.753301259,13.5653654197,53.430961704,2017,11,2193
105253.49728,243.029762538,19.4835168957,39.3192795928,2017,11,2194
104668.020004,234.161848208,14.4049605772,50.1702293256,2017,11,2195
103935.569558,228.439535611,13.4385998554,45.8902249574,2017,11,2196
104552.87837,310.431630089,12.4041438542,46.0110475209,2017,11,2197
104303.283428,367.957953766,15.8458152436,50.0926273725,2017,11,2198
102463.777841,362.538478158,17.5783564949,46.0796890857,2017,11,2199
110843.163181,300.32734816,13.8151919695,44.2016466791,2017,11,2200
107135.906055,259.930089871,14.1868903125,46.0412219427,2017,11,2201
103643.979817,113.620231869,14.6417940928,46.0155661031,2017,11,2202
106891.897867,159.534835874,19.163201357,43.9358388576,2017,11,2203
104184.055552,340.442302316,12.6418976185,41.4280898523,2017,11,2204
106764.427047,210.455170451,13.7075128757,42.1284956314,2017,11,2205
106093.134407,224.581880639,13.7198817732,42.7614053851,2017,11,2206
106489.231368,203.670897098,18.9061120049,44.7795118304,2017,11,2207
103928.869685,286.939145877,13.7336706927,41.7863407557,2017,11,2208
111290.560393,114.060895538,13.5240264401,47.2186035618,2017,11,2209
103218.205236,315.440375763,13.3349521552,41.2960265652,2017,11,2210
105814.032954,149.893612438,19.4538358011,45.3237023316,2017,11,2211
102162.54308,213.189750145,13.6844409665,42.4284658448,2017,11,2212
106309.214721,367.489852651,13.1802667095,47.7843449653,2017,11,2213
104429.475936,354.005525803,13.7615445286,48.924263586,2017,11,2214
105020.479844,112.59323291,18.8803088782,43.9010614002,2017,11,2215
102989.428312,221.573068973,15.0697219855,49.9952236098,2017,11,2216
